7.64 6.6276e-05 5.74388
7.65 8.0195e-05 6.95018
7.66 9.40127e-05 8.1477
7.67 0.00010775 9.33828
7.68 0.000121441 10.5248
7.69 0.000135123 11.7106
7.7 0.000148841 12.8994
7.71 0.000162651 14.0963
7.72 0.00017663 15.3078
7.73 0.000190851 16.5403
7.74 0.000205356 17.7974
7.75 0.000220145 19.0791
7.76 0.000235286 20.3913
7.77 0.000250758 21.7322
7.78 0.00026655 23.1008
7.79 0.000282563 24.4886
7.8 0.00029877 25.8932
7.81 0.000315111 27.3094
7.82 0.000331505 28.7302
7.83 0.000347873 30.1487
7.84 0.000364151 31.5595
7.85 0.000380291 32.9583
7.86 0.00039625 34.3414
7.87 0.000411983 35.705
7.88 0.00042745 37.0454
7.89 0.000442618 38.36
7.9 0.000457465 39.6467
7.91 0.000471969 40.9037
7.92 0.000486104 42.1287
7.93 0.000499846 43.3196
7.94 0.000513173 44.4746
7.95 0.000526071 45.5925
7.96 0.000538523 46.6717
7.97 0.000550511 47.7106
7.98 0.000562013 48.7074
7.99 0.000573012 49.6606
8 0.000583493 50.569
8.01 0.000593445 51.4315
8.02 0.000602855 52.2471
8.03 0.000611713 53.0147
8.04 0.000620011 53.7339
8.05 0.000627751 54.4046
8.06 0.00063493 55.0269
8.07 0.000641547 55.6003
8.08 0.000647592 56.1242
8.09 0.000653059 56.598
8.1 0.000657936 57.0206
8.11 0.000662206 57.3907
8.12 0.000665849 57.7065
8.13 0.000668844 57.966
8.14 0.000671171 58.1677
8.15 0.000672812 58.3099
8.16 0.000673753 58.3915
8.17 0.000673986 58.4117
8.18 0.000673508 58.3703
8.19 0.000672321 58.2674
8.2 0.00067043 58.1035
8.21 0.000667842 57.8792
8.22 0.000664569 57.5956
8.23 0.000660621 57.2534
8.24 0.000656005 56.8533
8.25 0.000650724 56.3956
8.26 0.00064478 55.8805
8.27 0.000638173 55.3079
8.28 0.000630899 54.6775
8.29 0.000622949 53.9885
8.3 0.000614307 53.2395
